Observationsstation;År;Månad;Dag;Tid [Lokal tid];Lufttemperatur [°C];Daggpunktstemperatur [°C];Molnighet [1/8];Lufttryck [hPa];Relativ luftfuktighet [%];Nederbördsmängd [mm];Snödjup [cm];Horisontell sikt [m];Vindriktning [°];Byvindshastighet [m/s];Vindhastighet [m/s]
Helsingfors Kajsaniemi;2025;1;25;12:30;3,7;2,7;Mulet (8/8);999,2;93;0;0;11750;213;13,2;7,5
Helsingfors Kajsaniemi;2025;1;25;12:40;3,9;2,8;Mulet (8/8);999,3;93;0;0;12560;213;12,5;7,8
Helsingfors Kajsaniemi;2025;1;25;12:50;3,9;2,7;Mulet (8/8);999,4;92;0;0;13470;212;13,2;7,3
Helsingfors Kajsaniemi;2025;1;25;13:00;3,9;2,7;Mulet (8/8);999,3;92;0;0;14060;211;12,9;7,5
Helsingfors Kajsaniemi;2025;1;25;13:10;4;2,7;Mulet (8/8);999,3;91;0;0;14690;216;13,2;7,6
Helsingfors Kajsaniemi;2025;1;25;13:20;4;2,6;Mulet (8/8);999,3;91;0;0;15880;212;13,6;7,3
Helsingfors Kajsaniemi;2025;1;25;13:30;4;2,6;Mulet (8/8);999,4;91;0;0;15430;207;12,8;7,7
Helsingfors Kajsaniemi;2025;1;25;13:40;4;2,6;Mulet (8/8);999,5;91;0;0;14600;206;11,6;7,4
Helsingfors Kajsaniemi;2025;1;25;13:50;4,1;2,7;Mulet (8/8);999,5;91;0;0;15470;207;11;7
Helsingfors Kajsaniemi;2025;1;25;14:00;4,2;2,7;Mulet (8/8);999,6;90;0;0;14980;216;12,1;6,8
Helsingfors Kajsaniemi;2025;1;25;14:10;4,2;2,6;Mulet (8/8);999,8;90;0;0;15190;209;12,9;7
Helsingfors Kajsaniemi;2025;1;25;14:20;4,2;2,6;Mulet (8/8);999,6;90;0;0;14990;204;12,3;7,3
Helsingfors Kajsaniemi;2025;1;25;14:30;4,2;2,7;Mulet (8/8);999,5;90;0;0;14620;233;10,9;5,6
Helsingfors Kajsaniemi;2025;1;25;14:40;4,4;2,7;Mulet (8/8);999,4;89;0;0;14950;221;13;5,5
Helsingfors Kajsaniemi;2025;1;25;14:50;4,4;2,6;Mulet (8/8);999,6;88;0;0;14520;222;12,7;6,8
Helsingfors Kajsaniemi;2025;1;25;15:00;4,4;2,5;Mulet (8/8);999,6;88;0;0;14030;224;12,6;6,3
Helsingfors Kajsaniemi;2025;1;25;15:10;4,4;2,5;Mulet (8/8);999,6;88;0;0;14670;222;11,8;6,7
Helsingfors Kajsaniemi;2025;1;25;15:20;4,4;2,6;Mulet (8/8);999,6;88;0;0;14360;220;13,7;6,9
Helsingfors Kajsaniemi;2025;1;25;15:30;4,5;2,6;Mulet (8/8);999,6;88;0;0;14420;221;13,1;7,9
Helsingfors Kajsaniemi;2025;1;25;15:40;4,5;2,6;Mulet (8/8);999,6;87;0;0;14470;221;12,8;7,6
Helsingfors Kajsaniemi;2025;1;25;15:50;4,5;2,7;Mulet (8/8);999,6;88;0;0;14570;220;12,1;8,2
Helsingfors Kajsaniemi;2025;1;25;16:00;4,3;2,7;Molnigt (7/8);999,6;89;0;0;14130;224;12,4;7,7
Helsingfors Kajsaniemi;2025;1;25;16:10;4,2;2,7;Molnigt (7/8);999,4;90;0;0;13420;227;12,3;6,6
Helsingfors Kajsaniemi;2025;1;25;16:20;4,1;2,7;Molnigt (7/8);999,3;90;0;0;13310;228;10,9;6,2
Helsingfors Kajsaniemi;2025;1;25;16:30;4,1;2,6;Molnigt (7/8);999,5;91;0;0;13300;226;10,1;6
Helsingfors Kajsaniemi;2025;1;25;16:40;4,1;2,7;Molnigt (7/8);999,5;90;0;0;13300;223;11,1;6,8
Helsingfors Kajsaniemi;2025;1;25;16:50;4,2;2,7;Molnigt (7/8);999,5;90;0;0;13670;219;11,9;7,6
Helsingfors Kajsaniemi;2025;1;25;17:00;4,2;2,6;Mulet (8/8);999,5;89;0;0;13910;218;10,7;6,4
Helsingfors Kajsaniemi;2025;1;25;17:10;4,2;2,5;Mulet (8/8);999,5;89;0;0;14250;217;12,3;7,6
Helsingfors Kajsaniemi;2025;1;25;17:20;4,3;2,5;Molnigt (7/8);999,6;88;0;0;14660;220;12,4;7,7
Helsingfors Kajsaniemi;2025;1;25;17:30;4,2;2,4;Molnigt (7/8);999,6;88;0;0;14620;222;12,6;7,4
Helsingfors Kajsaniemi;2025;1;25;17:40;4,2;2,3;Molnigt (7/8);999,6;87;0;0;15310;226;13,4;6,8
Helsingfors Kajsaniemi;2025;1;25;17:50;4,2;2,2;Molnigt (7/8);999,7;87;0;0;14590;229;11,4;5,9
Helsingfors Kajsaniemi;2025;1;25;18:00;4,2;2,2;Molnigt (7/8);999,7;87;0;0;15290;228;13,3;6,8
Helsingfors Kajsaniemi;2025;1;25;18:10;4,2;2,1;Molnigt (7/8);999,6;87;0;0;15130;227;11;6,5
Helsingfors Kajsaniemi;2025;1;25;18:20;4,1;2,1;Molnigt (7/8);999,5;87;0;0;15140;223;12,8;6,8
Helsingfors Kajsaniemi;2025;1;25;18:30;4,1;2,2;Molnigt (7/8);999,6;87;0;0;15540;225;11,7;7
Helsingfors Kajsaniemi;2025;1;25;18:40;4,1;2,2;Molnigt (7/8);999,7;87;0;0;15760;231;11,2;6,7
Helsingfors Kajsaniemi;2025;1;25;18:50;4,1;2,2;Molnigt (7/8);999,8;87;0;0;15070;232;11,7;6,9
Helsingfors Kajsaniemi;2025;1;25;19:00;4,1;2,3;Molnigt (7/8);999,8;88;0;0;15820;225;12,1;7,4
Helsingfors Kajsaniemi;2025;1;25;19:10;4,2;2,3;Molnigt (7/8);1000;88;0;0;14850;223;11,8;6,8
Helsingfors Kajsaniemi;2025;1;25;19:20;4,1;2,3;Molnigt (7/8);1000;88;0;0;15220;223;12,8;7,4
Helsingfors Kajsaniemi;2025;1;25;19:30;4,1;2,3;Molnigt (7/8);1000,1;88;0;0;14470;226;13,1;6,9
Helsingfors Kajsaniemi;2025;1;25;19:40;4,2;2,3;Molnigt (7/8);1000;88;0;0;14520;230;11,9;6,8
Helsingfors Kajsaniemi;2025;1;25;19:50;4,2;2,3;Molnigt (7/8);999,9;87;0;0;15140;228;12,2;7,1
Helsingfors Kajsaniemi;2025;1;25;20:00;4,2;2,3;Molnigt (7/8);1000,1;87;0;0;15680;226;13,3;7,2
Helsingfors Kajsaniemi;2025;1;25;20:10;4,2;2,2;Molnigt (7/8);1000,1;87;0;0;15160;224;11,1;6,7
Helsingfors Kajsaniemi;2025;1;25;20:20;4,2;2,2;Molnigt (7/8);1000,1;87;0;0;14900;226;11,7;6,9
Helsingfors Kajsaniemi;2025;1;25;20:30;4,2;2,3;Halv klart (5/8);1000;88;0;0;15250;231;11,4;6,4
Helsingfors Kajsaniemi;2025;1;25;20:40;4,3;2,3;Molnigt (7/8);1000,1;87;0;0;15210;230;13,6;5,9
Helsingfors Kajsaniemi;2025;1;25;20:50;4,4;2,2;Molnigt (6/8);1000,1;86;0;0;15620;226;10,8;6,5
Helsingfors Kajsaniemi;2025;1;25;21:00;4,3;2,2;Halv klart (5/8);1000,3;86;0;0;14990;224;12,4;7,3
Helsingfors Kajsaniemi;2025;1;25;21:10;4,3;2,2;Halv klart (4/8);1000,5;86;0;0;16050;226;10,7;6,2
Helsingfors Kajsaniemi;2025;1;25;21:20;4,3;2,1;Halv klart (5/8);1000,6;86;0;0;15790;228;10;5,9
Helsingfors Kajsaniemi;2025;1;25;21:30;4,2;2,2;Molnigt (7/8);1000,6;87;0;0;15920;235;9,5;5,3
Helsingfors Kajsaniemi;2025;1;25;21:40;4,2;2,3;Mulet (8/8);1000,7;88;0;0;15630;227;9,9;5,8
Helsingfors Kajsaniemi;2025;1;25;21:50;4;2,3;Mulet (8/8);1000,8;88;0;0;15310;223;10,1;6,1
Helsingfors Kajsaniemi;2025;1;25;22:00;4;2,4;Mulet (8/8);1001,1;89;0;0;15900;228;8,8;5,3
Helsingfors Kajsaniemi;2025;1;25;22:10;3,9;2,5;Mulet (8/8);1001;90;0;0;14670;230;10,3;5,2
Helsingfors Kajsaniemi;2025;1;25;22:20;3,9;2,7;Mulet (8/8);1000,9;91;0;0;14070;234;11;5,1
Helsingfors Kajsaniemi;2025;1;25;22:30;4;2,8;Mulet (8/8);1000,9;91;0;0;13630;228;8,4;5,3
Helsingfors Kajsaniemi;2025;1;25;22:40;4,1;2,8;Mulet (8/8);1000,8;91;0;0;14350;223;12,2;6
Helsingfors Kajsaniemi;2025;1;25;22:50;4,1;2,9;Mulet (8/8);1000,8;91;0;0;13910;219;8,8;5,6
Helsingfors Kajsaniemi;2025;1;25;23:00;4,1;2,8;Mulet (8/8);1000,7;92;0;0;12850;223;7,9;4,9
Helsingfors Kajsaniemi;2025;1;25;23:10;4;2,9;Mulet (8/8);1000,7;92;0;0;12190;224;8,4;4,4
Helsingfors Kajsaniemi;2025;1;25;23:20;4;3;Mulet (8/8);1000,7;93;0;0;11430;219;9,6;5,6
Helsingfors Kajsaniemi;2025;1;25;23:30;4;3,1;Mulet (8/8);1000,4;93;0;0;10730;220;8,7;5,2
Helsingfors Kajsaniemi;2025;1;25;23:40;4;3,1;Mulet (8/8);1000,4;94;0;0;11830;220;8,8;4,4
Helsingfors Kajsaniemi;2025;1;25;23:50;4,1;2,9;Mulet (8/8);1000,4;92;0;0;15520;221;7,9;4,7
Helsingfors Kajsaniemi;2025;1;26;00:00;4,2;3;Mulet (8/8);1000,1;92;0;0;15660;215;7,9;5,1
Helsingfors Kajsaniemi;2025;1;26;00:10;4,2;3,2;Mulet (8/8);1000,1;93;0;0;12350;207;9,3;4,8
Helsingfors Kajsaniemi;2025;1;26;00:20;4,2;3,2;Mulet (8/8);999,8;94;0;0;10830;198;8,9;4,4
Helsingfors Kajsaniemi;2025;1;26;00:30;4;3,1;Mulet (8/8);999,7;94;0;0;10380;192;7,8;4,6
Helsingfors Kajsaniemi;2025;1;26;00:40;4;3,1;Mulet (8/8);999,9;94;0;0;9580;193;8;4,4
Helsingfors Kajsaniemi;2025;1;26;00:50;3,9;3,2;Mulet (8/8);999,9;95;0;0;8150;194;8,9;4,9
Helsingfors Kajsaniemi;2025;1;26;01:00;3,9;3,1;Mulet (8/8);1000,1;95;0;0;8290;195;8,7;4,6
Helsingfors Kajsaniemi;2025;1;26;01:10;3,8;3,1;Mulet (8/8);1000,2;95;0;0;7780;192;8,7;4,5
Helsingfors Kajsaniemi;2025;1;26;01:20;3,8;3;Mulet (8/8);1000;95;0;0;7400;187;8,5;5
Helsingfors Kajsaniemi;2025;1;26;01:30;3,8;3;Mulet (8/8);999,8;95;0;0;7240;189;8,2;4,8
Helsingfors Kajsaniemi;2025;1;26;01:40;3,8;3;Mulet (8/8);999,8;95;0;0;6140;187;8,5;5,4
Helsingfors Kajsaniemi;2025;1;26;01:50;3,7;2,9;Mulet (8/8);999,8;95;0,07;0;5820;191;9;5,2
Helsingfors Kajsaniemi;2025;1;26;02:00;3,6;2,9;Mulet (8/8);1000;95;0,08;0;4880;192;9,6;5,1
Helsingfors Kajsaniemi;2025;1;26;02:10;3,5;2,9;Mulet (8/8);1000,1;96;0,13;0;4030;193;8,5;5
Helsingfors Kajsaniemi;2025;1;26;02:20;3,5;2,9;Mulet (8/8);1000;96;0,13;0;3420;193;7,8;4,3
Helsingfors Kajsaniemi;2025;1;26;02:30;3,4;2,9;Mulet (8/8);1000;97;0,07;0;3270;189;7,9;4,7
Helsingfors Kajsaniemi;2025;1;26;02:40;3,3;2,9;Mulet (8/8);999,9;97;0,05;0;3350;200;7,8;4,2
Helsingfors Kajsaniemi;2025;1;26;02:50;3,3;2,8;Mulet (8/8);999,9;97;0;0;3260;192;9,1;4,7
Helsingfors Kajsaniemi;2025;1;26;03:00;3,3;2,8;Mulet (8/8);999,8;97;0,08;0;4990;203;6,9;4,2
Helsingfors Kajsaniemi;2025;1;26;03:10;3,3;2,8;Mulet (8/8);999,6;97;0,05;0;6050;194;8;4,1
Helsingfors Kajsaniemi;2025;1;26;03:20;3,3;2,8;Mulet (8/8);999,6;97;0;0;5810;202;8,4;4,7
Helsingfors Kajsaniemi;2025;1;26;03:30;3,3;2,8;Mulet (8/8);999,7;97;0;0;6780;203;8,5;4,7
Helsingfors Kajsaniemi;2025;1;26;03:40;3,4;2,9;Mulet (8/8);999,8;97;0;0;6590;203;10,6;6,1
Helsingfors Kajsaniemi;2025;1;26;03:50;3,3;2,8;Mulet (8/8);999,7;97;0;0;7200;206;9,4;5,6
Helsingfors Kajsaniemi;2025;1;26;04:00;3,3;2,8;Mulet (8/8);999,8;97;0;0;8730;207;10,9;6,3
Helsingfors Kajsaniemi;2025;1;26;04:10;3,4;2,9;Mulet (8/8);999,8;97;0;0;9290;213;11,4;6,4
Helsingfors Kajsaniemi;2025;1;26;04:20;3,4;3;Mulet (8/8);999,8;97;0;0;9280;218;10,3;6,1
Helsingfors Kajsaniemi;2025;1;26;04:30;3,5;3;Mulet (8/8);999,8;97;0;0;11270;212;11,1;6,7
Helsingfors Kajsaniemi;2025;1;26;04:40;3,6;3,1;Mulet (8/8);999,9;96;0;0;13220;222;9,9;5,6
Helsingfors Kajsaniemi;2025;1;26;04:50;3,5;3;Mulet (8/8);1000;96;0;0;13330;221;9,7;5,7
Helsingfors Kajsaniemi;2025;1;26;05:00;3,7;3;Mulet (8/8);1000,2;96;0;0;14140;229;9,9;6,2
Helsingfors Kajsaniemi;2025;1;26;05:10;3,8;3;Mulet (8/8);1000,4;95;0;0;16350;242;11,8;5,9
Helsingfors Kajsaniemi;2025;1;26;05:20;3,7;2,9;Mulet (8/8);1000,4;94;0;0;16640;241;12;6,7
Helsingfors Kajsaniemi;2025;1;26;05:30;3,8;2,8;Molnigt (7/8);1000,2;93;0;0;20530;228;9,6;5,5
Helsingfors Kajsaniemi;2025;1;26;05:40;3,9;2,7;Molnigt (7/8);1000,3;92;0;0;22320;230;9,3;5,1
Helsingfors Kajsaniemi;2025;1;26;05:50;4;2,4;Molnigt (7/8);1000,2;89;0;0;28790;234;10,5;5,2
Helsingfors Kajsaniemi;2025;1;26;06:00;4;2,3;Molnigt (7/8);1000,4;89;0;0;31010;234;9,2;4,4
Helsingfors Kajsaniemi;2025;1;26;06:10;4;2,3;Molnigt (7/8);1000,5;89;0;0;29430;232;8;4,5
Helsingfors Kajsaniemi;2025;1;26;06:20;3,9;2;Molnigt (6/8);1000,8;87;0;0;32940;233;8,8;4,8
Helsingfors Kajsaniemi;2025;1;26;06:30;4;2,2;Molnigt (7/8);1000,9;88;0;0;27090;231;9,8;5,1
Helsingfors Kajsaniemi;2025;1;26;06:40;4;2,4;Molnigt (7/8);1001;89;0;0;26890;231;10,9;4,9
Helsingfors Kajsaniemi;2025;1;26;06:50;3,9;2,4;Molnigt (7/8);1001;90;0;0;26640;242;9,8;5,7
Helsingfors Kajsaniemi;2025;1;26;07:00;3,8;2,3;Molnigt (7/8);1001,2;90;0;0;24030;237;12,3;6,3
Helsingfors Kajsaniemi;2025;1;26;07:10;3,9;2,2;Mulet (8/8);1001,3;89;0;0;25220;238;10,2;5,7
Helsingfors Kajsaniemi;2025;1;26;07:20;4;2,1;Mulet (8/8);1001,4;88;0;0;26310;238;11,2;5,7
Helsingfors Kajsaniemi;2025;1;26;07:30;4;2,1;Mulet (8/8);1001,6;88;0;0;22740;242;10;5,9
Helsingfors Kajsaniemi;2025;1;26;07:40;4;2,1;Mulet (8/8);1001,7;87;0;0;23100;242;9,8;5,8
Helsingfors Kajsaniemi;2025;1;26;07:50;4,1;2,1;Mulet (8/8);1001,7;87;0;0;22700;235;8,7;5,1
Helsingfors Kajsaniemi;2025;1;26;08:00;4,1;1,9;Mulet (8/8);1001,9;85;0;0;25130;239;8,9;5,3
Helsingfors Kajsaniemi;2025;1;26;08:10;4,2;1,9;Mulet (8/8);1002;85;0;0;24030;240;10,6;6,2
Helsingfors Kajsaniemi;2025;1;26;08:20;4,1;1,7;Mulet (8/8);1002,2;84;0;0;24480;238;9,2;5,6
Helsingfors Kajsaniemi;2025;1;26;08:30;4,1;1,8;Mulet (8/8);1002,3;85;0;0;24240;240;8,5;5
Helsingfors Kajsaniemi;2025;1;26;08:40;4,2;2;Mulet (8/8);1002,5;86;0;0;23880;238;9,9;5,5
Helsingfors Kajsaniemi;2025;1;26;08:50;4,1;1,9;Mulet (8/8);1002,6;85;0;0;23240;239;9,9;5,5
Helsingfors Kajsaniemi;2025;1;26;09:00;4;1,9;Mulet (8/8);1002,7;86;0;0;22660;236;9,6;5
Helsingfors Kajsaniemi;2025;1;26;09:10;3,9;2,2;Mulet (8/8);1002,9;89;0;0;20700;228;8,1;4,4
Helsingfors Kajsaniemi;2025;1;26;09:20;3,9;2,2;Mulet (8/8);1003;88;0;0;21100;231;8,3;4,2
Helsingfors Kajsaniemi;2025;1;26;09:30;3,9;2,1;Mulet (8/8);1003,1;88;0;0;21600;228;8;4,3
Helsingfors Kajsaniemi;2025;1;26;09:40;4,1;1,9;Mulet (8/8);1003,3;86;0;0;22940;237;10,2;5,5
Helsingfors Kajsaniemi;2025;1;26;09:50;3,8;2,2;Mulet (8/8);1003,4;89;0;0;19920;227;9,2;5,5
Helsingfors Kajsaniemi;2025;1;26;10:00;3,8;2,2;Mulet (8/8);1003,6;89;0;0;18000;230;9,8;5,5
Helsingfors Kajsaniemi;2025;1;26;10:10;3,8;2,1;Mulet (8/8);1003,6;89;0;0;20230;229;9,3;5,5
Helsingfors Kajsaniemi;2025;1;26;10:20;3,9;2;Mulet (8/8);1003,7;88;0;0;22430;239;9,9;5,5
Helsingfors Kajsaniemi;2025;1;26;10:30;3,9;2;Mulet (8/8);1003,8;88;0;0;22270;233;10;4,7
Helsingfors Kajsaniemi;2025;1;26;10:40;3,9;2;Mulet (8/8);1003,8;88;0;0;23340;235;8,3;4,6
Helsingfors Kajsaniemi;2025;1;26;10:50;3,9;2;Mulet (8/8);1003,9;87;0;0;22620;227;7,9;4,7
Helsingfors Kajsaniemi;2025;1;26;11:00;3,9;2;Mulet (8/8);1004;88;0;0;22760;223;8,5;5
Helsingfors Kajsaniemi;2025;1;26;11:10;3,9;2,1;Mulet (8/8);1004,1;88;0;0;22180;232;10,6;5
Helsingfors Kajsaniemi;2025;1;26;11:20;4;2,1;Mulet (8/8);1004,5;88;0;0;22000;232;8,9;4,8
Helsingfors Kajsaniemi;2025;1;26;11:30;3,9;2,1;Mulet (8/8);1004,7;88;0;0;20200;218;8,2;5
Helsingfors Kajsaniemi;2025;1;26;11:40;3,8;2,1;Mulet (8/8);1004,8;89;0;0;21210;225;8;5,3
Helsingfors Kajsaniemi;2025;1;26;11:50;3,8;2,2;Mulet (8/8);1004,8;89;0;0;20660;223;9,3;5,1
Helsingfors Kajsaniemi;2025;1;26;12:00;3,8;2,2;Mulet (8/8);1004,9;89;0;0;19760;225;8,8;5,1
Helsingfors Kajsaniemi;2025;1;26;12:10;3,8;2,2;Mulet (8/8);1005;89;0;0;19240;231;8,2;5
Helsingfors Kajsaniemi;2025;1;26;12:20;3,8;2,2;Mulet (8/8);1005,1;90;0;0;19480;226;7,1;4,4
Helsingfors Kajsaniemi;2025;1;26;12:30;3,7;2,2;Mulet (8/8);1005;90;0;0;18620;228;8,8;5,2
Helsingfors Kajsaniemi;2025;1;26;12:40;3,7;2,2;Mulet (8/8);1005,1;90;0;0;17930;223;7,5;4,7
Helsingfors Kajsaniemi;2025;1;26;12:50;3,8;2,2;Mulet (8/8);1005,1;89;0;0;17570;225;7,5;4,5
Helsingfors Kajsaniemi;2025;1;26;13:00;3,8;2,2;Mulet (8/8);1005,1;89;0;0;18190;229;7,9;4,1
Helsingfors Kajsaniemi;2025;1;26;13:10;4;2,2;Mulet (8/8);1005;88;0;0;18030;234;7,5;4,4
Helsingfors Kajsaniemi;2025;1;26;13:20;4,1;2,2;Mulet (8/8);1005,1;88;0;0;18060;237;8,4;4,7
Helsingfors Kajsaniemi;2025;1;26;13:30;4,1;2,2;Mulet (8/8);1005,2;87;0;0;17560;231;7;3,5
Helsingfors Kajsaniemi;2025;1;26;13:40;4,2;2,2;Mulet (8/8);1005,2;87;0;0;18560;236;8,6;4,7
Helsingfors Kajsaniemi;2025;1;26;13:50;4,3;2,2;Mulet (8/8);1005,2;86;0;0;18320;243;8,4;4,3
Helsingfors Kajsaniemi;2025;1;26;14:00;4,4;2,2;Mulet (8/8);1005,4;86;0;0;18540;245;7;4,2
Helsingfors Kajsaniemi;2025;1;26;14:10;4,4;2,1;Mulet (8/8);1005,3;85;0;0;18600;250;7;4,1
Helsingfors Kajsaniemi;2025;1;26;14:20;4,5;2;Mulet (8/8);1005,2;84;0;0;20130;252;7,6;4,6
Helsingfors Kajsaniemi;2025;1;26;14:30;4,4;2;Mulet (8/8);1005,3;84;0;0;19570;251;9,5;4,6
Helsingfors Kajsaniemi;2025;1;26;14:40;4,4;1,9;Mulet (8/8);1005,4;84;0;0;18910;245;6,8;4
Helsingfors Kajsaniemi;2025;1;26;14:50;4,4;1,9;Mulet (8/8);1005,4;84;0;0;18830;251;8,6;5,6
Helsingfors Kajsaniemi;2025;1;26;15:00;4,4;1,9;Mulet (8/8);1005,3;84;0;0;18190;249;7,6;4,9
Helsingfors Kajsaniemi;2025;1;26;15:10;4,3;1,8;Mulet (8/8);1005,4;84;0;0;18060;241;10,6;5,4
Helsingfors Kajsaniemi;2025;1;26;15:20;4,2;1,9;Mulet (8/8);1005,4;85;0;0;17950;241;7,7;4,7
Helsingfors Kajsaniemi;2025;1;26;15:30;4,1;1,8;Mulet (8/8);1005,4;85;0;0;17840;237;7,6;4
Helsingfors Kajsaniemi;2025;1;26;15:40;4,1;1,8;Mulet (8/8);1005,5;85;0;0;17390;237;6,4;3,8
Helsingfors Kajsaniemi;2025;1;26;15:50;4;1,8;Mulet (8/8);1005,6;86;0;0;17460;245;6,5;3,5
Helsingfors Kajsaniemi;2025;1;26;16:00;4;1,8;Mulet (8/8);1005,7;86;0;0;17320;242;7,1;4,2
Helsingfors Kajsaniemi;2025;1;26;16:10;3,9;1,8;Mulet (8/8);1005,6;86;0;0;16970;237;6,6;3,6
Helsingfors Kajsaniemi;2025;1;26;16:20;3,9;1,7;Mulet (8/8);1005,6;85;0;0;17070;240;8;4,4
Helsingfors Kajsaniemi;2025;1;26;16:30;3,9;1,9;Mulet (8/8);1005,7;87;0;0;16560;239;6;4
Helsingfors Kajsaniemi;2025;1;26;16:40;3,6;2,2;Mulet (8/8);1005,6;91;0;0;14150;219;5,6;3,7
Helsingfors Kajsaniemi;2025;1;26;16:50;3,6;2,3;Mulet (8/8);1005,7;91;0;0;13930;228;7,2;3,5
Helsingfors Kajsaniemi;2025;1;26;17:00;3,7;2,4;Mulet (8/8);1005,8;91;0;0;14540;232;7,8;3,7
Helsingfors Kajsaniemi;2025;1;26;17:10;3,7;2,3;Mulet (8/8);1005,8;90;0;0;14330;243;6,9;3,6
Helsingfors Kajsaniemi;2025;1;26;17:20;3,8;2,1;Mulet (8/8);1005,9;89;0;0;15450;238;7,3;4,1
Helsingfors Kajsaniemi;2025;1;26;17:30;3,8;2;Mulet (8/8);1005,9;88;0;0;15550;240;7,8;4
Helsingfors Kajsaniemi;2025;1;26;17:40;3,8;1,9;Mulet (8/8);1005,9;87;0;0;15450;236;7;3,9
Helsingfors Kajsaniemi;2025;1;26;17:50;3,9;2;Mulet (8/8);1006,1;88;0;0;16390;247;6,4;4,1
Helsingfors Kajsaniemi;2025;1;26;18:00;3,8;2;Mulet (8/8);1006;88;0;0;15940;244;7;4,1
Helsingfors Kajsaniemi;2025;1;26;18:10;3,8;2,1;Mulet (8/8);1006,1;89;0;0;16030;234;5,8;3,2
Helsingfors Kajsaniemi;2025;1;26;18:20;3,8;2,1;Mulet (8/8);1006,1;89;0;0;16110;228;7,3;3,5
Helsingfors Kajsaniemi;2025;1;26;18:30;3,8;2;Mulet (8/8);1006,1;88;0;0;15790;234;5,5;3,3
Helsingfors Kajsaniemi;2025;1;26;18:40;3,8;1,9;Mulet (8/8);1006,3;88;0;0;16790;236;6;3,1
Helsingfors Kajsaniemi;2025;1;26;18:50;3,7;1,9;Mulet (8/8);1006,3;88;0;0;16590;231;5,1;3
Helsingfors Kajsaniemi;2025;1;26;19:00;3,7;1,9;Mulet (8/8);1006,2;88;0;0;16250;225;7,2;3,9
Helsingfors Kajsaniemi;2025;1;26;19:10;3,7;1,9;Mulet (8/8);1006,3;88;0;0;16600;225;4,9;2,9
Helsingfors Kajsaniemi;2025;1;26;19:20;3,7;1,8;Mulet (8/8);1006,3;88;0;0;17050;223;5,6;3,5
Helsingfors Kajsaniemi;2025;1;26;19:30;3,6;1,8;Mulet (8/8);1006,2;88;0;0;17180;222;5,2;3,5
Helsingfors Kajsaniemi;2025;1;26;19:40;3,5;1,8;Mulet (8/8);1006,1;88;0;0;16790;227;6,3;3,2
Helsingfors Kajsaniemi;2025;1;26;19:50;3,6;1,9;Mulet (8/8);1006;89;0;0;17380;227;5,3;3,2
Helsingfors Kajsaniemi;2025;1;26;20:00;3,6;1,8;Mulet (8/8);1006,2;88;0;0;17470;223;4,9;2,9
Helsingfors Kajsaniemi;2025;1;26;20:10;3,5;1,8;Mulet (8/8);1006,2;89;0;0;17470;220;5,3;3,1
Helsingfors Kajsaniemi;2025;1;26;20:20;3,5;1,8;Mulet (8/8);1006,1;88;0;0;17040;220;5,6;3,5
Helsingfors Kajsaniemi;2025;1;26;20:30;3,5;1,8;Mulet (8/8);1006;89;0;0;17940;220;5,6;3,4
Helsingfors Kajsaniemi;2025;1;26;20:40;3,5;1,8;Mulet (8/8);1005,9;89;0;0;18180;220;5,1;3,2
Helsingfors Kajsaniemi;2025;1;26;20:50;3,4;1,8;Mulet (8/8);1005,8;89;0;0;17390;214;5,7;3,7
Helsingfors Kajsaniemi;2025;1;26;21:00;3,4;1,8;Mulet (8/8);1005,8;89;0;0;17670;210;5,1;2,8
Helsingfors Kajsaniemi;2025;1;26;21:10;3,4;1,7;Mulet (8/8);1005,6;89;0;0;19130;203;5;2,8
Helsingfors Kajsaniemi;2025;1;26;21:20;3,4;1,7;Mulet (8/8);1005,5;88;0;0;19840;208;5,7;3,3
Helsingfors Kajsaniemi;2025;1;26;21:30;3,4;1,6;Molnigt (7/8);1005,4;88;0;0;20360;204;5,2;3,1
Helsingfors Kajsaniemi;2025;1;26;21:40;3,4;1,5;Molnigt (7/8);1005,4;87;0;0;20220;207;6,3;3,5
Helsingfors Kajsaniemi;2025;1;26;21:50;3,3;1,4;Molnigt (7/8);1005,4;87;0;0;18930;210;5;3,4
Helsingfors Kajsaniemi;2025;1;26;22:00;3,3;1,4;Molnigt (7/8);1005,4;87;0;0;19560;221;5,1;2,7
Helsingfors Kajsaniemi;2025;1;26;22:10;3,4;1,5;Molnigt (7/8);1005,4;87;0;0;19830;226;5;2,8
Helsingfors Kajsaniemi;2025;1;26;22:20;3,4;1,5;Mulet (8/8);1005,4;88;0;0;19350;230;4,2;2,4
Helsingfors Kajsaniemi;2025;1;26;22:30;3,3;1,5;Mulet (8/8);1005,3;88;0;0;20510;233;3,7;2
Helsingfors Kajsaniemi;2025;1;26;22:40;3,3;1,5;Mulet (8/8);1005,3;89;0;0;19770;223;4;1,7
Helsingfors Kajsaniemi;2025;1;26;22:50;3,2;1,6;Mulet (8/8);1005,3;89;0;0;20250;219;3;1,8
Helsingfors Kajsaniemi;2025;1;26;23:00;3,2;1,6;Mulet (8/8);1005,2;89;0;0;19020;243;3,2;1,6
Helsingfors Kajsaniemi;2025;1;26;23:10;3,2;1,7;Mulet (8/8);1005,1;90;0;0;20150;211;2,7;1,7
Helsingfors Kajsaniemi;2025;1;26;23:20;3,2;1,6;Mulet (8/8);1005,1;90;0;0;20910;204;3,2;1,9
